Year,FSM,VR1 Band,VR Band of Student,Ethnic group of student,School denomination,Exam Score
2,55,18,3,11,3,8
2,55,18,1,5,3,17
2,55,18,3,11,3,23
2,55,18,3,11,3,4
2,55,18,3,1,3,19
2,55,18,2,1,3,29
2,55,18,1,2,3,10
2,55,18,1,1,3,11
2,55,18,3,2,3,15
2,55,18,3,11,3,40
2,55,18,3,11,3,19
2,55,18,3,1,3,18
2,55,18,2,11,3,42
2,55,18,3,1,3,15
2,55,18,2,1,3,31
2,58,21,1,2,1,18
2,58,21,1,1,1,2
2,58,21,3,1,1,2
2,58,21,3,1,1,12
2,58,21,3,1,1,8
2,58,21,2,1,1,19
2,58,21,3,10,1,9
2,58,21,3,1,1,5
2,58,21,2,5,1,11
2,58,21,3,1,1,5
2,58,21,1,1,1,1
2,58,21,3,1,1,7
2,58,21,3,1,1,5
2,58,21,3,1,1,6
2,58,21,3,5,1,22
2,58,21,3,1,1,1
2,58,21,1,1,1,4
2,58,21,3,5,1,2
2,58,21,1,1,1,5
2,58,21,3,1,1,4
2,58,21,3,7,1,36
2,58,21,3,1,1,28
2,58,21,3,10,1,15
2,58,21,3,10,1,4
2,58,21,3,1,1,2
2,58,21,1,1,1,6
2,58,21,3,1,1,13
2,58,21,3,1,1,7
2,58,21,3,1,1,12
2,58,21,2,1,1,29
2,58,21,1,9,1,21
2,58,21,3,1,1,8
2,58,21,2,10,1,40
2,58,21,3,10,1,5
2,58,21,3,1,1,8
2,58,21,1,5,1,7
2,58,21,3,5,1,14
2,58,21,3,5,1,22
2,58,21,3,1,1,23
2,58,21,1,1,1,6
2,58,21,3,1,1,16
2,58,21,2,1,1,41
2,58,21,3,5,1,25
2,58,21,3,9,1,2
2,58,21,2,5,1,48
2,58,21,1,10,1,6
2,58,21,1,5,1,3
3,58,13,3,1,1,7
3,58,13,1,1,1,6
3,58,13,3,1,1,11
3,58,13,3,1,1,15
3,58,13,3,1,1,6
3,58,13,1,5,1,11
3,58,13,1,5,1,7
3,58,13,3,1,1,7
3,58,13,2,1,1,28
3,58,13,3,1,1,2
3,58,13,3,1,1,4
3,58,13,3,5,1,24
3,58,13,3,1,1,9
3,58,13,3,10,1,11
3,58,13,3,1,1,13
3,58,13,3,1,1,12
3,58,13,2,1,1,5
3,58,13,2,1,1,28
3,58,13,3,8,1,31
3,58,13,1,10,1,21
3,58,13,3,5,1,26
3,58,13,2,1,1,16
3,58,13,3,10,1,18
3,58,13,1,1,1,2
3,58,13,3,1,1,1
3,58,13,3,5,1,11
3,58,13,1,4,1,9
3,58,13,3,5,1,10
3,58,13,2,1,1,22
3,58,13,3,5,1,38
3,58,13,3,1,1,26
3,58,13,3,4,1,32
3,58,13,3,1,1,5
3,58,13,3,1,1,18
3,58,13,1,1,1,17
3,58,13,3,1,1,23
3,58,13,3,1,1,27
3,58,13,3,5,1,3
3,58,13,3,1,1,14
3,58,13,3,1,1,9
3,58,13,1,1,1,4
3,58,13,3,1,1,15
3,58,13,2,1,1,10
3,58,13,1,3,1,9
3,58,13,3,1,1,25
3,58,13,3,1,1,5
3,58,13,3,1,1,29
3,58,13,2,5,1,15
3,58,13,3,1,1,4
3,58,13,3,1,1,26
3,58,13,3,11,1,23
3,58,13,3,1,1,11
3,58,13,1,1,1,6
3,58,13,2,1,1,24
3,58,13,1,1,1,1
1,35,17,1,5,1,4
1,35,17,2,1,1,36
1,35,17,3,1,1,12
1,35,17,1,1,1,2
1,35,17,3,5,1,16
1,35,17,3,5,1,31
1,35,17,3,1,1,22
1,35,17,2,1,1,17
1,35,17,1,5,1,13
1,35,17,1,1,1,21
1,35,17,3,1,1,12
1,35,17,3,1,1,22
1,35,17,1,5,1,11
1,35,17,1,1,1,9
1,35,17,3,1,1,14
1,35,17,3,1,1,18
1,35,17,1,5,1,21
1,35,17,2,1,1,19
1,35,17,2,1,1,29
1,35,17,3,1,1,11
1,35,17,3,1,1,12
1,35,17,1,5,1,13
1,35,17,3,1,1,17
1,35,17,3,1,1,15
1,35,17,3,1,1,15
1,35,17,3,1,1,11
1,35,17,3,1,1,16
1,35,17,3,1,1,5
1,35,17,2,1,1,13
1,35,17,3,1,1,10
1,35,17,3,5,1,15
1,35,17,2,1,1,39
1,35,17,2,1,1,16
1,35,17,1,5,1,10
1,35,17,2,1,1,38
1,35,17,2,1,1,29
1,35,17,2,1,1,27
1,35,17,3,1,1,12
1,35,17,3,10,1,16
1,35,17,3,1,1,13
1,35,17,3,1,1,19
1,35,17,1,1,1,6
1,35,17,1,1,1,7
3,47,18,1,1,1,15
3,47,18,3,1,1,17
3,47,18,3,1,1,6
3,47,18,1,1,1,8
3,47,18,3,1,1,22
3,47,18,3,1,1,33
3,47,18,3,1,1,23
3,47,18,2,1,1,24
3,47,18,3,1,1,6
3,47,18,2,1,1,42
3,47,18,3,5,1,10
3,47,18,2,1,1,39
3,47,18,2,1,1,22
3,47,18,3,1,1,12
3,47,18,3,5,1,9
3,47,18,1,1,1,8
3,47,18,3,1,1,20
3,47,18,3,1,1,31
3,47,18,3,11,1,23
3,47,18,1,10,1,2
3,47,18,3,1,1,2
3,47,18,3,1,1,19
3,47,18,3,5,1,16
3,47,18,2,1,1,18
3,47,18,3,5,1,18
3,47,18,2,1,1,39
3,47,18,3,1,1,17
3,47,18,1,1,1,3
3,47,18,3,1,1,17
3,47,18,3,5,1,24
3,47,18,3,5,1,31
3,47,18,3,5,1,15
3,47,18,3,1,1,11
3,47,18,3,1,1,21
3,47,18,1,5,1,6
3,47,18,3,1,1,17
3,47,18,3,1,1,26
3,47,18,3,1,1,15
3,47,18,2,1,1,20
3,47,18,3,1,1,36
3,47,18,1,1,1,10
3,47,18,3,1,1,8
3,47,18,1,1,1,11
3,47,18,3,1,1,23
3,47,18,2,1,1,24
3,47,18,3,1,1,35
3,47,18,3,1,1,16
3,47,18,2,1,1,33
3,47,18,2,1,1,9
3,47,18,1,11,1,22
3,47,18,3,5,1,19
3,47,18,3,1,1,35
3,47,18,1,1,1,9
3,47,18,3,1,1,23
1,40,25,2,11,3,60
1,40,25,2,1,3,20
1,40,25,1,1,3,5
1,40,25,3,1,3,9
1,40,25,1,5,3,12
1,40,25,2,11,3,45
1,40,25,3,11,3,12
1,40,25,1,1,3,1
1,40,25,2,5,3,48
1,40,25,1,1,3,10
1,40,25,3,1,3,8
1,40,25,3,11,3,12
1,40,25,2,11,3,39
1,40,25,3,1,3,19
1,40,25,3,1,3,25
1,40,25,3,1,3,2
1,40,25,1,7,3,14
1,40,25,3,11,3,6
1,40,25,3,1,3,34
1,40,25,1,5,3,9
1,40,25,3,2,3,29
1,40,25,3,1,3,15
1,40,25,3,1,3,30
1,40,25,3,1,3,13
1,40,25,3,1,3,20
1,40,25,3,5,3,31
1,40,25,3,11,3,27
1,40,25,1,5,3,6
1,40,25,3,1,3,14
1,40,25,3,1,3,33
1,40,25,3,1,3,13
1,29,27,3,1,3,10
1,29,27,2,1,3,30
1,29,27,3,1,3,19
1,29,27,2,1,3,44
1,29,27,2,11,3,39
1,29,27,3,11,3,39
1,29,27,3,1,3,19
1,29,27,3,11,3,14
1,29,27,3,11,3,37
1,29,27,1,1,3,14
1,29,27,1,11,3,30
1,29,27,2,1,3,38
1,29,27,1,11,3,17
1,29,27,3,1,3,3
1,29,27,1,11,3,15
1,29,27,3,11,3,19
1,29,27,3,1,3,32
1,29,27,1,7,3,36
1,29,27,3,1,3,16
1,29,27,3,11,3,16
1,29,27,3,1,3,27
1,29,27,3,1,3,23
1,29,27,3,1,3,24
1,29,27,3,1,3,18
1,29,27,1,1,3,23
1,29,27,2,1,3,26
1,29,27,2,1,3,48
1,29,27,3,1,3,27
1,29,27,2,1,3,32
1,29,27,3,11,3,24
1,29,27,2,1,3,18
1,29,27,3,1,3,26
1,29,27,2,1,3,45
1,29,27,1,11,3,21
1,29,27,3,1,3,30
1,29,27,3,11,3,17
1,29,27,3,1,3,46
1,29,27,3,1,3,30
1,29,27,3,11,3,33
1,29,27,3,1,3,24
1,29,27,2,1,3,8
1,29,27,3,1,3,24
1,29,27,3,11,3,40
1,29,27,2,11,3,41
1,29,27,3,1,3,38
1,29,27,2,11,3,12
1,29,27,2,11,3,54
1,29,27,1,1,3,10
1,29,27,3,11,3,22
1,29,27,3,2,3,25
1,29,27,2,1,3,15
1,29,27,3,1,3,29
1,29,27,2,5,3,24
1,29,27,2,9,3,32
1,29,27,3,5,3,14
2,35,29,1,1,3,27
2,35,29,1,11,3,11
2,35,29,3,1,3,30
2,35,29,3,1,3,18
2,35,29,3,11,3,20
2,35,29,1,11,3,8
2,35,29,3,11,3,35
2,35,29,1,11,3,10
2,35,29,3,1,3,11
2,35,29,3,1,3,46
2,35,29,3,1,3,32
2,35,29,3,11,3,51
2,35,29,3,1,3,6
2,35,29,3,1,3,21
2,35,29,2,1,3,33
2,35,29,3,1,3,11
2,35,29,3,11,3,43
2,35,29,1,11,3,19
2,35,29,3,11,3,5
2,35,29,2,1,3,17
2,35,29,3,1,3,25
2,35,29,2,1,3,5
2,35,29,2,11,3,39
2,35,29,2,11,3,49
2,35,29,2,11,3,47
2,35,29,1,11,3,3
2,35,29,3,11,3,16
2,35,29,3,1,3,17
2,35,29,2,1,3,25
2,35,29,2,1,3,59
2,35,29,3,1,3,22
2,35,29,2,11,3,36
2,35,29,3,11,3,20
2,35,29,2,1,3,23
2,35,29,3,1,3,15
2,35,29,1,1,3,10
2,35,29,3,5,3,24
3,35,25,1,2,3,14
3,35,25,3,11,3,41
3,35,25,3,5,3,14
3,35,25,3,1,3,20
3,35,25,3,5,3,17
3,35,25,2,11,3,34
3,35,25,2,1,3,45
3,35,25,2,1,3,53
3,35,25,3,11,3,44
3,35,25,3,1,3,14
3,35,25,2,1,3,23
3,35,25,3,5,3,43
3,35,25,2,2,3,27
3,35,25,3,1,3,27
3,35,25,2,11,3,44
3,35,25,3,1,3,21
3,35,25,1,11,3,25
3,35,25,3,5,3,19
3,35,25,2,1,3,20
3,35,25,3,1,3,10
3,35,25,3,1,3,43
3,35,25,2,1,3,43
3,35,25,1,5,3,20
3,35,25,3,11,3,7
3,35,25,3,1,3,3
3,35,25,3,2,3,11
3,35,25,1,11,3,15
3,35,25,3,1,3,20
3,35,25,3,1,3,29
3,35,25,2,1,3,31
3,35,25,3,11,3,23
3,35,25,3,1,3,17
3,35,25,1,11,3,25
3,35,25,2,1,3,49
3,35,25,3,1,3,34
3,35,25,2,11,3,34
3,35,25,2,1,3,21
3,35,25,3,11,3,33
3,35,25,2,1,3,48
3,35,25,2,5,3,40
3,35,25,3,5,3,22
3,35,25,2,1,3,22
3,35,25,2,1,3,25
3,35,25,3,11,3,18
3,35,25,2,1,3,51
3,35,25,1,11,3,2
3,35,25,3,11,3,17
3,35,25,2,1,3,45
3,35,25,3,1,3,28
3,35,25,2,1,3,34
3,35,25,2,5,3,36
3,35,25,3,1,3,30
3,35,25,3,1,3,23
3,35,25,3,1,3,24
3,35,25,2,3,3,44
3,35,25,3,1,3,13
3,35,25,3,1,3,26
3,35,25,3,1,3,22
3,35,25,1,11,3,36
3,38,24,3,1,1,20
3,38,24,3,1,1,22
3,38,24,3,1,1,27
3,38,24,3,5,1,18
3,38,24,1,1,1,15
3,38,24,1,8,1,5
3,38,24,3,1,1,29
3,38,24,3,1,1,1
3,38,24,3,2,1,14
3,38,24,3,1,1,7
3,38,24,3,1,1,15
3,38,24,3,1,1,13
3,38,24,3,1,1,11
3,38,24,1,5,1,3
3,38,24,2,1,1,38
3,38,24,2,1,1,12
3,38,24,3,1,1,10
3,38,24,3,1,1,15
3,38,24,3,2,1,8
3,38,24,3,1,1,18
3,38,24,3,1,1,14
3,38,24,2,4,1,34
3,38,24,3,1,1,18
